,location,content,rating,date
44,Nusa_Dua_Beach,"This was paradise on steroids, we had the most beautiful week in Nusa Dua and was way beyond our expectations",5.0 of 5 bubbles,"Written February 2, 2020"
45,Nusa_Dua_Beach,A relaxing beach without too many people trying to sell you things. Very relaxing. Most hotels have a private area which is tended to by staff. There is a public day bed area available.,4.0 of 5 bubbles,"Written February 2, 2020"
46,Nusa_Dua_Beach,Unless you stay at the resorts/ hotels you’re unable to enjoy the beaches.  The public beach was packed at low tide and it was dirty with garbage in the sand and water.  The resorts maintain the beaches,3.0 of 5 bubbles,"Written January 31, 2020"
47,Nusa_Dua_Beach,"Gorgeous beach, spots to sit & food & drinks available! Easy to get there from resorts. It can get quite hot down there!!",5.0 of 5 bubbles,"Written January 30, 2020"
48,Nusa_Dua_Beach,"I am Yoga Efendi, a guide and a traveler from Yogyakarta - Indonesia. Nusa Dua Area is so big area and located in 3 places of shores (depends on where you stay). The best area is the shore near The Club Med, Grand Hyatt Hotel, Ayodya Resort, and so on. Nusa Dua is a paradise for pedestrian. You wanna know my walking route? Start walking from Pura Nusa Dharma - The Club Med - Garden of Hope in Peninsula Island - Waterblow - Grand Hyatt Hotel Area - Inaya Resort's area - Lunch at Amarterra Villas (Terra Terrace) - Shopping in Bali Collection. You gonna get amazing photos and experiences.",5.0 of 5 bubbles,"Written January 30, 2020"
49,Nusa_Dua_Beach,It was nice to place to relax beach! It was great to be for swiming. It was very clean and quite water to dove in! Will recommend it,5.0 of 5 bubbles,"Written January 29, 2020"
50,Museum_PASIFIKA,"I only know Indonesia Famous Painters from books when I was at school. By visiting this museum, finally and luckily I can view many great paint from famous painter like basuki abdullah, raden saleh, affandi and many beautiful art that make your life so wonderful.",5.0 of 5 bubbles,"Written November 16, 2021"
51,Museum_PASIFIKA,"The admission price was worth what we got about the best experience. Stunning architecture, can’t-miss collections, or amazing guided tours are just a few things that can make a museum stand out. Sometimes it can be just one extraordinary piece (or the perfect background for a selfie) that makes the entire trip worthwhile.",5.0 of 5 bubbles,"Written October 1, 2021"
52,Museum_PASIFIKA,"5.the atmosphere is very cool, has many types of paintings and sculptures and is warmly welcomed The place is nice and beautiful",5.0 of 5 bubbles,"Written September 6, 2021"
53,Museum_PASIFIKA,"Learning how to enjoy art and here is the best place to start. Love the collection, the settings and staff also friendly. Vibes of modern building with various of beautiful art and culture blend well here. Simply feel like home✨",5.0 of 5 bubbles,"Written August 29, 2021"
54,Museum_PASIFIKA,"This is my first time to visit  pasifika museum, it was interesting place, the painting and statue are artistic and has own story especially about Balinese history. Very recommended!!",5.0 of 5 bubbles,"Written August 29, 2021"
55,Museum_PASIFIKA,"It's been a long time since my last visit to museum, and this museum has a lot of history from around the globe. Especially on the paintings area",5.0 of 5 bubbles,"Written August 27, 2021"
56,Museum_PASIFIKA,"Great visit !The staff were so friendly and full of explanation. The place itself is orderly divided into several rooms, look neat and clean.I personally love how they show us some paintings of Bali and Indonesia from some points of view. I highly recommend to visit this museum ❤️",5.0 of 5 bubbles,"Written May 19, 2021"
57,Museum_PASIFIKA,All the paintings also the statues are very artistic and historical! Will be back again for sure! Very recommended!,4.0 of 5 bubbles,"Written March 18, 2021"
58,Museum_PASIFIKA,Pasifika Museum is an art museum in Bali Indonesia.  which presents Asian and Pacific and various cultures,5.0 of 5 bubbles,"Written March 18, 2021"
59,Museum_PASIFIKA,This place is so wonderfull and i enjoy when i visited the place because the place very clean and very recomended for destination,5.0 of 5 bubbles,"Written January 14, 2021"
60,Museum_PASIFIKA,"The painting is very good, the place is clean, the employees are very friendly, recommended vacation spots in BALI",5.0 of 5 bubbles,"Written November 15, 2020"
61,Museum_PASIFIKA,There's a lot of painting from many painters around the world. The variety off paintings and arts are really nice.,4.0 of 5 bubbles,"Written October 24, 2020"
62,Museum_PASIFIKA,"We visit the museum few times and still amaze with their painting collections. Like never enough time to learn and admire the work maestros done at that time.I even change the direction, start it from the last room and finished it on the first room-same feeling every time. Must visit place in Nusa Dua!",5.0 of 5 bubbles,"Written October 23, 2020"
63,Museum_PASIFIKA,what a great moment in the museum. everything is just beautiful. i hope i can go back there as soon as possible,5.0 of 5 bubbles,"Written October 4, 2020"
64,Museum_PASIFIKA,A nice multicultural museum with paintings from all over the continents which is very interesting and I really enjoyed it.,5.0 of 5 bubbles,"Written August 10, 2020"
65,Museum_PASIFIKA,"Pasifika Museum gave me a new experience, I learn about traditional and modern painting. The uniqueness and difference painting and coloring techniques in Bali, Asia and Pacific. It's really amazed!",4.0 of 5 bubbles,"Written February 12, 2020"
66,Museum_PASIFIKA,"I am in no way shape or form an art critic and I usually find most art museums and galleries very pretentious however I found the museum Pacifika interesting and very unpretentious! The only problem was the museum was very hot and stuffy, with the cieling fans offering little or no comfort",4.0 of 5 bubbles,"Written February 11, 2020"
67,Museum_PASIFIKA,"Excellent collection showcasing both local and foreign artists depicting the scenes of Bali. I came specifically to look at the Affandi paintings and was pleasantly surprised to see them displayed alongside his contemporaries (of Indonesia), which made it easier for study.",5.0 of 5 bubbles,"Written January 31, 2020"
68,Museum_PASIFIKA,"We came here because some nice review from our friend, and its amazing. very beautiful art and painting. we just walk to get in here. very close with our hotel too.",5.0 of 5 bubbles,"Written January 17, 2020"
69,Museum_PASIFIKA,"A beautiful art gallery and museum;  artworks and artifacts  through the different ages of Balinese history   Art from Bali ear artists, old masters and transplants to Bali.",5.0 of 5 bubbles,"Written December 29, 2019"
70,Geger_Beach_Nusa_Dua_Bali,"Geger beach is secluded place, located in Nusa Dua area. I could say this is a hidden gem spot, usually known for nusa dua beach instead of Geger beach.If you have visited The Mulia Resort or St. Regis Bali, then you have been to Geger beach. My feedback, geger beach is clean beach due to its location with luxury hotels and it gets cleaned up everyday. You will find many chairs for sunbathing and watersports equipment rental such as scuba diving gear, Katamaran boat, snorkeling gears and surfboards.Fewer visitors are around on the southern coast of Geger Beach, and there is sundeck with umbrellas on the beach shoreline. Sundeck and umbrella, provided by the resort, for guests who stay in the resort. Hotel guests usually order drinks at the resort bar located on the beach area. Also, near the Bar area, there is a swimming pool for resort guests. Over all, Geger beach is a good white sand beach to visit and to enjoy the beach. Enjoy!",4.0 of 5 bubbles,"Written July 15, 2021"
71,Geger_Beach_Nusa_Dua_Bali,Plenty of sunbeds + umbrellas. We payed 100k per pair. Food and massage service available. Local lunch 50k IDR/ person (approx) incl. fried rice and a cold Bintang :),5.0 of 5 bubbles,"Written November 7, 2020"
72,Geger_Beach_Nusa_Dua_Bali,The perfect time to go to Geger beach is for sunrise. It is so peaceful and mesmerizing sunrise!Remember to check the tides information before you go there :),5.0 of 5 bubbles,"Written September 20, 2020"
73,Geger_Beach_Nusa_Dua_Bali,"This place is not well known yet. It makes it special because it has less visitors. Most of them was local people. Just need to pay IDR 5000 for the parking lot. If you don't really like beach, this place it's worth to visit.",4.0 of 5 bubbles,"Written February 28, 2020"
74,Geger_Beach_Nusa_Dua_Bali,Pisma is a first class food handler and a great conversationalist if you want to chat . Maguro is usually pretty busy But if you get there early sometimes there is time to chat I really enjoyed her. JONO HODI is also a great guy And goes out of his way to make your dining experience perfect. As a matter of fact we all became friends now on Facebook and we do talk time to time.,5.0 of 5 bubbles,"Written January 8, 2020"
75,Geger_Beach_Nusa_Dua_Bali,Nice view but uncomfortable too swim because of seaweed and rocks all over the tip of the beach. For laying down on top of the sand its a bit disgusting because lots of dogs roaming around eventhough with the owner. Renting a sunbed is recommended for a cozy afternoon sunbathing. Get a day pass from Mulia Hotel is also another luxury options.,4.0 of 5 bubbles,"Written January 7, 2020"
76,Geger_Beach_Nusa_Dua_Bali,My other options of the beach when i am in nusa dua. Beautiful and clean beach with few choices of restaurants. Our favorite thing is laying on to tan with drinking coconut. You can see also some fishers around. Recommend place if you are around nusa dua.,5.0 of 5 bubbles,"Written January 6, 2020"
77,Geger_Beach_Nusa_Dua_Bali,"The beach is very nice, sandy, very long for a nice walk and not too crowded even it was during the new year holiday. The sea is nice even if in the water there are many algae’s from the sea. But it is the right place for a relaxing day on the beach in Nusa Dua area outside our resort",3.0 of 5 bubbles,"Written January 3, 2020"
78,Geger_Beach_Nusa_Dua_Bali,"This beach is one of the best spots for watching sunrise, doing some yoga or just relaxing in nusa dua area.",4.0 of 5 bubbles,"Written December 12, 2019"
79,Geger_Beach_Nusa_Dua_Bali,Decent beachNot as pretty as some photos on review sites Bigger than some other beaches. Water was warm and clear even though a bit of litter Sand was relatively softGood place to spend a few hours,4.0 of 5 bubbles,"Written December 4, 2019"
80,Geger_Beach_Nusa_Dua_Bali,Very beautiful beach and clean.  We had beautiful time there even a bit far. So many small boats put there that made the area was not so clean but the ocean was clean. Some people swam there with their family and playing with full of joy made us smile also. It us a good place for family to spend time at the beach.,4.0 of 5 bubbles,"Written December 1, 2019"
81,Geger_Beach_Nusa_Dua_Bali,"We were based in Seminyak and wanted to get away from the hustle and bustle.  It worked out great! Lovely sandy beach,  not too crowdy, with some bars and restaurants to have your lunch at. What more do you need?",5.0 of 5 bubbles,"Written November 22, 2019"
82,Geger_Beach_Nusa_Dua_Bali,"Peace full and magical place. Nice sand, cool& clean water. There are also bars for refreshing drinks.",5.0 of 5 bubbles,"Written November 6, 2019"
83,Geger_Beach_Nusa_Dua_Bali,"Stayed at Swissbel which had shuttle service good clean beach next to Mulia resort expect to pay 100k rupiah for 2 loungers ,food good from both restaurants but the !st on the left does not charge tax so little cheaper one of the best beaches we have been to in Bali.",4.0 of 5 bubbles,"Written October 30, 2019"
84,Geger_Beach_Nusa_Dua_Bali,"This beach is clean, beautiful and child friendly. Its better than the other beaches are visited when I was in Bali.",5.0 of 5 bubbles,"Written September 5, 2019"
85,Geger_Beach_Nusa_Dua_Bali,"White sand, clean water and quite surrounding, the right mix to enjoy a peaceful time and relax while contemplating the sea of Bali.Get your Yoga skills with you and take 30-60' of it on the sand.I like this beach",5.0 of 5 bubbles,"Written September 3, 2019"
86,Geger_Beach_Nusa_Dua_Bali,"We were staying on the next beach & hadn’t realised how easy it was just to walk along to this beach. We got a cab that cost us money, then Were stung for 100,000 to enter the beach, then the same again for 2 sun beds. The beach is lovely. I think the snorkelling would have been good had we had masks. We had a pleasant day.  But just as a point of information you aren’t allowed to wander in front of the next hotels beach, which they guard with an invisible line, was a bit bizarre as it had nobody on & we were not wishing to sit on their loungers.We walked back after to our own hotel in 5 minutes, so we could have saved on beach entry & cab to start with, but lesson learned. Still a nice beach!",4.0 of 5 bubbles,"Written August 27, 2019"
87,Geger_Beach_Nusa_Dua_Bali,"Better than Mengiat beach in my humble opinion. More laid back, 2 restaurants and a lot of sunbeds and chairs. Water and beach excellent - especially until 3 pm...",5.0 of 5 bubbles,"Written August 16, 2019"
88,Geger_Beach_Nusa_Dua_Bali,"this is a beautiful beach with warm, calm water. go early in the busy periods to ensure you get a day bed. you will pay about $10 for a bed for the day. the service is good and you can even get a massage from the ladies. not bad massages for what you pay.",4.0 of 5 bubbles,"Written August 16, 2019"
89,Geger_Beach_Nusa_Dua_Bali,This is a nice stretch of sandy beach near the Mulia Resort. It does help that the hotel does its utmost to maintain the beach.I took a nice stroll along the beach which is worth doing in Nusa Dua.,4.0 of 5 bubbles,"Written August 15, 2019"
90,Geger_Beach_Nusa_Dua_Bali,A long sandy beach with the waves breaking on a reef which is about 100 mtrs off the beach.The beach in front of the Mulia Resort is keep clean and has lifeguards on duty.,4.0 of 5 bubbles,"Written July 12, 2019"
91,Geger_Beach_Nusa_Dua_Bali,Part of Geger Beach had rubbish & not kept clean.The part in front of the Mulia Resort is kept clean.Several places to eat of good value.,3.0 of 5 bubbles,"Written June 30, 2019"
92,Geger_Beach_Nusa_Dua_Bali,"Loved it. Perfect place for the kids. No waves, clam waters. The huge massive waves are stopped at the artificial breakwater about a 1KM out from the shore. Just watch out the sea urchins in these calms waters and broken coral chips. Great food, great beer! A great place to hang out the full afternoon.",5.0 of 5 bubbles,"Written June 25, 2019"
93,Geger_Beach_Nusa_Dua_Bali,"One of the best in Bali, in my opinion. Beautiful view. Some local restaurants you can find here. We loved stroll from the Sofitel to the Geger.",5.0 of 5 bubbles,"Written June 17, 2019"
94,Geger_Beach_Nusa_Dua_Bali,We went there for a day and left it at that. The beach is average and really crowded. Dissapointing unfortunately.,3.0 of 5 bubbles,"Written June 10, 2019"
95,Geger_Beach_Nusa_Dua_Bali,"The scorched beach located in the Indigenous Village of Peminge, Sawangan Nusa Dua is very beautiful and clean, at that time the group of King Salman had vacationed in a noble hotel & resort which was nothing but a scenic beach, a recommendation for those of you who want to take a holiday to Bali specifically to Nusa Dua comes to the beach, the beauty makes you feel at home in Bali,",5.0 of 5 bubbles,"Written June 3, 2019"
96,Geger_Beach_Nusa_Dua_Bali,"This beach was directly behind the Mulia hotel in which we were staying. The beach was continually kept clean from weed by the hotel staff, so always looked nice and clean. Not the best beach I’ve ever been on compared to Some Thai beaches, it was a little to corse for my liking and not that fine. This area has a lot of weed growing a few metres offshore so it’s not great for snorkelling. Try somewhere else if you want to see the underwater world.",4.0 of 5 bubbles,"Written May 23, 2019"
97,Geger_Beach_Nusa_Dua_Bali,"Very quiet beach, good for sunbathing or swimming. Very safe. we did keep our belongings and wallets on sunbeds, but nothing happens. Amazing view!",5.0 of 5 bubbles,"Written May 23, 2019"
98,Geger_Beach_Nusa_Dua_Bali,"Blue sky, white sand, crystal clear water ... yep it’s got it all ... and probably one of the best beaches in the area. We went for a long walk having visited the temple that airs at one end. Fabulous !!!",5.0 of 5 bubbles,"Written May 19, 2019"
99,Geger_Beach_Nusa_Dua_Bali,"I was spending 3 days in this beach via complimentary transfer from Swiss-Belhotel Segara Resort and Spa. There was the famous Mulia hotel beach bar were I was drinking and leaving my bag during swimming, because the part were you can rent an ambrella for 50.000 was not nice. The water vas nice till 14:00 and it receds after to have s swim.",5.0 of 5 bubbles,"Written May 12, 2019"
100,Geger_Beach_Nusa_Dua_Bali,Clean beach with amazing blue waters stayed at the mulia and had access to the private part of the beach did get very busy to obtain a bed on the beach so be very quick as they all go around 11am however i used the beds by the private pools which i also liked friendly staff special thanks to damar !!,5.0 of 5 bubbles,"Written May 8, 2019"
101,Geger_Beach_Nusa_Dua_Bali,"Great place to chill, or kayaking, or going on the catamaran, swimming!My favorite in Nusa Dua. You can also have lunch there or enjoy massage.",5.0 of 5 bubbles,"Written April 30, 2019"
102,Geger_Beach_Nusa_Dua_Bali,If you want to get away to a different kind of beach vibe that is actually quiet then this beach is the one to go to. There are plenty of sun loungers  to rent but I would still recommend you get there early ....so you can get one where you can just chill looking  directly at the sea. Have a massage by one of the ladies there in their hut - and listen to the waves. you can grab something  to eat or drink from the cafe behind you. To your right will be the added charm of seeing the Pura Geger temple on the cliff top facing the sea. You can take a walk up to it via a more southern road that goes across a bridge which monkeys frequent. This is a lovely broad sandy beach  -  just watch out for the softness of it! You will sink in to it which can make it hard work getting in and out of the water!,5.0 of 5 bubbles,"Written April 26, 2019"
103,Geger_Beach_Nusa_Dua_Bali,This is perfect if you (a) want to sit directly in front of the sea (going for a swim etc) and have a cafe right behind you. The cafe hires the sun loungers and have masseurs available too. There's a lovely walk past a giant hotel along a promenade to Geger Temple - well worth it.,5.0 of 5 bubbles,"Written April 20, 2019"
104,Geger_Beach_Nusa_Dua_Bali,Private and quiet Restricted entry to guests only at surrounding hotels.Clean and safeBeautiful sand. Not overcrowded.,5.0 of 5 bubbles,"Written April 14, 2019"
105,Geger_Beach_Nusa_Dua_Bali,Spent our last three days chilling at this beach because one of the kids was too ill to venture very far and our hotel provided a free shuttle. Beach is quite clean and water calm enough for swimming and snorkeling.No shade but loungers are rented in pairs for 100idr.Massage ladies charge 100idr.We ordered/ate at Fleet Cafe everytime and it was decent and cheap.,5.0 of 5 bubbles,"Written April 3, 2019"
106,Geger_Beach_Nusa_Dua_Bali,Basic but honest Bali. Transport is limited but just get local info first. Toilets in Bali as normal a big problem.,5.0 of 5 bubbles,"Written April 3, 2019"
107,Geger_Beach_Nusa_Dua_Bali,Nice place for day in the sun. Sandy beach with few tourists. Good place to relax with your partner.,5.0 of 5 bubbles,"Written March 20, 2019"
108,Geger_Beach_Nusa_Dua_Bali,As good as you will get in Bali...easy access and clean water.There are a few beach restaurants there also serving delicious food.,4.0 of 5 bubbles,"Written February 27, 2019"
109,Geger_Beach_Nusa_Dua_Bali,"Located close to Mulia Resort, it's a small beach with umbrellas and massage ladies around .. get one if you need some Balinese massage or juat lay for some sub bath .. several people swimming around the beach as this beach doesnt have much waves .. Recommended for a quick visit for some massage or just sit and enjoy coconut water ..",3.0 of 5 bubbles,"Written February 19, 2019"
110,Geger_Beach_Nusa_Dua_Bali,"We visited this beach in January 2019. It was very clean, the beach and water and the chairs (we had 3) cost 100,000 rupiah. We ate there, had chair service for drinks and also indulged in a massage. I think the whole day for the 3 of us with food, alcohol drinks, massages and chairs cost around $35.",4.0 of 5 bubbles,"Written February 18, 2019"
111,Geger_Beach_Nusa_Dua_Bali,Nice place fo relax on the beach yo see sun Rise wil be back on next day...with all my All Friend to Rekax on the beach,5.0 of 5 bubbles,"Written February 11, 2019"
