,location,content,rating,date
32,Waterbom_Bali,"One of the better water parks I have visited, Good mixture of rides, and very helpful staffs. I bought tickets at entry which turned out to be costlier than the rate at which they sell online.",4.0 of 5 bubbles,"Written June 12, 2020"
33,Waterbom_Bali,"As we were unable to attend Waterbom Park due to not being able to enter the country I attempted to contact Waterbom Park to see if they would refund or credit the $450 I paid for my family and a shelter for the day.    I received no communication back until they asked me how I enjoyed my time at Waterbom Park and asked me to fill out a survey.Very poor form Waterbom, is that classed as salt into the wound?",1.0 of 5 bubbles,"Written May 13, 2020"
34,Waterbom_Bali,"Its been many years since a visit to Waterbom in Bali - what a transformation! Super impressed with the whole experience - booked online, with meals and towels included in the package. Electronic wrist bands to access food and drinks, great facilities for any age group and an awesome array of activities - all infrastructure and equipment in great condition. Way better than I remembered or expected - well done Waterbom - we'll be back.",5.0 of 5 bubbles,"Written March 17, 2020"
35,Waterbom_Bali,"We visited here on our honeymoon, it was a really fun day, there's lots to do and we really enjoyed the Lazy River and Pool Bar,  would highly recommend, there is a kids pool which was separate from the main pool which meant it was a bit quieter by the main pool which had chilled music playing all day. We purchased the tickets online in advance which were slightly cheaper.",5.0 of 5 bubbles,"Written March 14, 2020"
36,Waterbom_Bali,Excellent experience at waterbom. I loved the lazy River and my kids enjoyed the slides. Recommend for family's,4.0 of 5 bubbles,"Written March 14, 2020"
37,Waterbom_Bali,"Awesome water park with so much varietyof slides and pools, food was excellent and price was really good.",5.0 of 5 bubbles,"Written March 14, 2020"
38,Waterbom_Bali,"My partner and I had the BEST time at Waterbom yesterday. The entire park is immaculately clean, hygienic and organized to a tee! The food was so great and well priced - I really appreciate how environmentally friendly it was too - the food served on banana leaves (including the little dipping sauces). The smoothie I had was the best I’ve ever had anywhere! The slides were so much fun. And safe!! The staff were all so attentive and friendly and professional. Amazing. The showers and toilets were so clean and nothing like other public pools I’ve been to anywhere in the world. The lazy river was so awesome and relaxing. I don’t have kids but I could see so many great rides and pools for the kids to enjoy! I could not speak more highly of the experience we had. People should not complain about the entrance fee and costs of food and drink etc. (my amazing hot dog chips and onion rings was 85k - it’s cheap!!) We pay a LOT more in Australia for our water theme parks and this one is just as if not more deserving to warrant the entrance fee it charges. It’s a bargain in my opinion!! Especially if you pay online before you go. We are so lucky as tourists to have the Balinese people provide us with places like this one. They truly are beautiful, hospitable people. Thank you very much. Ps - it would be nice if people would refrain from smoking cigarettes whilst there - seeing as there are kids around. They wouldn’t get away with it in Australia so it sucks that they think it’s ok to do it here. There definitely are certain groups of Australians that give us a bad name in Bali. I’ll leave it there ...",5.0 of 5 bubbles,"Written March 13, 2020"
39,Waterbom_Bali,"A must do if you are visiting Bali, great fun , and value for money, very clean and beautiful surroundings",5.0 of 5 bubbles,"Written March 13, 2020"
40,Waterbom_Bali,"There weren’t many slides that my 4yo could do with an adult, she did enjoy the kiddie slides though and was able to go on one big slide, the one with the big yellow tube thing. We all enjoyed the lazy river. The kids water playground was great",4.0 of 5 bubbles,"Written March 13, 2020"
41,Waterbom_Bali,"Booked online 6 weeks ago in Australia to visit Waterbom Park in Bali, we use to take the Kids there many years ago.... well my wife and I who recently celebrated of 36 year of marriage decide we would go there and hire a cabana for a measly $30 + entrance fee. What a day doing the slides, casual floating on a tide around the park, having lunch brought to you with a Bintang. The staff are great and very helpful, would recommend to everyone, it gets better every time you go there.",5.0 of 5 bubbles,"Written March 12, 2020"
42,Waterbom_Bali,Overall a great day out. Drinks are expensive for tourists (even for an amusement park) so don't plan on a boozy water park fun time.Rides are good fun and lines move steadily.Not much for extreme thrills but enough to keep it interesting and convince the less adventurous to have a go.,5.0 of 5 bubbles,"Written March 12, 2020"
43,Waterbom_Bali,"Was cool trip to water boom. But, it was too expensive for the entrance ticket especially for local! If water boom can give friendly price for the entrance I think will be even more people visit  especially local.",3.0 of 5 bubbles,"Written March 11, 2020"
44,Satria_Gatotkaca_Statue,"I love the view of satria gatotkaca in the night, so beautiful they have water splash and beautiful colours  lights in the night changing every second",5.0 of 5 bubbles,"Written October 3, 2020"
45,Satria_Gatotkaca_Statue,"This is a magnificent statue just after leaving the airport and at the start of the road onto Tuban and Kuta area , it is quite stunning with the carved worriers and horses.  A must see and at night time the lighting is something else...",4.0 of 5 bubbles,"Written May 28, 2020"
46,Satria_Gatotkaca_Statue,"Please do not miss this statue a wonderful work of art in the middle of the city ,you will pass it on your way to the airport.",5.0 of 5 bubbles,"Written March 22, 2020"
47,Satria_Gatotkaca_Statue,Wow just beautiful and the detail is magnificent.  Shame we dont have stuff like this in Australia.  Loved this a must see,5.0 of 5 bubbles,"Written March 20, 2020"
48,Satria_Gatotkaca_Statue,You will see this statue a lot in Kuta.  It’s been here for years and I always look forward to seeing it.,5.0 of 5 bubbles,"Written February 29, 2020"
49,Satria_Gatotkaca_Statue,Absolutely beautiful statue.  Makes for a lovely photo if you can get your driver to pull over and let you out to take the pic.  Bali has this and many more spectacular statues around the city.,4.0 of 5 bubbles,"Written January 21, 2020"
50,Satria_Gatotkaca_Statue,"An eye catching landmark that is probably particularly appealing for first time overseas travellers and for many Australians at least, Bali will be the first ever international destination. A very different style of sculpture from what many westerners may be used to, with a rich cultural spiritual meaning that lets you know that you’ve arrived in a foreign country. More than just an art or landscaping feature it’s location at the approach to the airport is deliberate as it is believed to lend safety for all incoming and outgoing flights and passengers . Whether you’re just arriving or you're just leaving Bali, the statue offers a great photo opp for those kicking off or just about to finish, a wonderful holiday amongst fabulous people.",4.0 of 5 bubbles,"Written December 27, 2019"
51,Satria_Gatotkaca_Statue,"Without a doubt, the finest, most impressive, most beautiful statue outside anywhere in Indonesia. It's right in the middle of a roundabout I'm a very busy road. If you're able, stop and take some pictures. Most people just take a picture from their car passing by as it would be rather dangerous to try and cross the street to reach the the footing of the statue. Just stand across the street I snap a picture when you can",5.0 of 5 bubbles,"Written December 1, 2019"
52,Satria_Gatotkaca_Statue,"You can see it by the road, the sheer size of it is impressive. Follows Old Hindu story where Lord Krishna drives his chariot for Arjuna to fight evil.",5.0 of 5 bubbles,"Written November 24, 2019"
53,Satria_Gatotkaca_Statue,Definitely hits you right as you enter the touristy area from the airport. The design is beautiful and well built. The horses are just beautiful and so shinny!,4.0 of 5 bubbles,"Written November 18, 2019"
54,Satria_Gatotkaca_Statue,we saw this statue several times when we drove around the area. Very big and hard to miss. too bad we cant stop to take pictures,4.0 of 5 bubbles,"Written November 12, 2019"
55,Satria_Gatotkaca_Statue,"Very grand , you can’t miss it !  We drove passed 4-5times during our trip and were amazed each time how cool of a statue this is!",4.0 of 5 bubbles,"Written November 12, 2019"
56,Satria_Gatotkaca_Statue,If your accommodation is in Kuta you will get to see this amazing statue just after you leave the airport. It is a roundabout so you really can’t stop to see if you are sitting on the right side of the car you will get a great view out the window,5.0 of 5 bubbles,"Written November 5, 2019"
57,Satria_Gatotkaca_Statue,We drove past this statue several times and each time we were quite awestruck. It is a great landmark and shows the workmanship of the locals,4.0 of 5 bubbles,"Written November 2, 2019"
58,Satria_Gatotkaca_Statue,"A beautiful piece of high-qualified art near the Ngurah Rai Airport of Bali.It is GATOTKACA, a tragic hero figure, half Rakshasa (human-eating monster giant) and one character from the epic Hindu Mahabharata. He sacrifices himself as a victim of the evil, dark Karna and his energy-devouring weapon, the Konta. Karna actually wanted to use this to kill the charismatic and best Pandawa warrior Arjuna. It is believed to lend spiritual protection and safety for all incoming and outgoing, flights.",5.0 of 5 bubbles,"Written October 29, 2019"
59,Satria_Gatotkaca_Statue,Passed by in car and it was magnificent. Quite hard to reach though if you're not getting your own car/ scooter.,5.0 of 5 bubbles,"Written October 27, 2019"
60,Satria_Gatotkaca_Statue,Love to see the epic fight of Karna & ghatotkacha in a statue like this . And they even manage to prepare eagle and snake .. wow,4.0 of 5 bubbles,"Written October 22, 2019"
61,Satria_Gatotkaca_Statue,We saw it as we drove by. It looks very interesting and our local guide told us it is a statue of one of their gods,4.0 of 5 bubbles,"Written October 16, 2019"
62,Satria_Gatotkaca_Statue,"One of several fantastic statues in Bali. We have driven past it many times on our 9 visits to Bali. Well maintained with nice garden looking area surrounding it. But also amongst alot of traffic, as is Bali!Many driver swill get you as close as possible or stop if they can so you can get reasonable pictures.",4.0 of 5 bubbles,"Written October 1, 2019"
63,Satria_Gatotkaca_Statue,"This impressive statue stands in an intersection of a very busy road near to Ngurah Rai International Airport.It depicts Gatotkaca who was a powerful knight and was the son of Bima. As a flying knight was responsible for air defense and security protection for the Pandawa Kingdom, so rather appropriate that the Statue is nearby the Airport.Unfortunately we only got a fleeting glimpse of this vast statue as we drove past on our way to and from the Airport. It was not possible to park up and view the statue.The traffic was moving a bit too fast to get a good photo, sadly photos a bit blurred but give an idea of the size and scale of the statue.",4.0 of 5 bubbles,"Written September 28, 2019"
64,Satria_Gatotkaca_Statue,"There is so much detail in this statue, it's just beautiful. Right on one of the main roads it's very hard to miss.  Worth a look.",4.0 of 5 bubbles,"Written September 5, 2019"
65,Satria_Gatotkaca_Statue,A statue that you can mainly observe while going past it. It's a nice artistic statue but nothing worth to visit.,3.0 of 5 bubbles,"Written August 21, 2019"
66,Satria_Gatotkaca_Statue,This statue is okay for relaxing on the evening.  Great craftmanship of balinese people in making statue with detail indentation. Near to airport and religious complex. Sometime we can hear balinese cultural music in the temple.,4.0 of 5 bubbles,"Written August 17, 2019"
67,Satria_Gatotkaca_Statue,"I was taken here my tour guide on the way to the mountains, he stopped as we drove by it was amazing and so big. It is a great photo stop with very friendly locals nearby happy to have a chat.",5.0 of 5 bubbles,"Written August 14, 2019"
68,Satria_Gatotkaca_Statue,Superb statue of Karna fighting with Ghatotkacha. Very close to airport. You can take photo from the car itself.,5.0 of 5 bubbles,"Written August 10, 2019"
69,Satria_Gatotkaca_Statue,"Very beautfiul intricately carved statues, its in a roundabout near Denpasar. You can take some pics if you like.Reflects the art and craftsmanship of Bali people",5.0 of 5 bubbles,"Written August 9, 2019"
70,Satria_Gatotkaca_Statue,Beautiful Balinese sculpture you will see once arrive on the way from the airport. Dont miss this beauty and ask driver for stop and make some pictures for you. Has small park near and many locals just chilling around there.,5.0 of 5 bubbles,"Written July 31, 2019"
71,Satria_Gatotkaca_Statue,We came across several Balinese Hindu statues as we left the airport.Satria Gatotkaca is regarded as a legendary flying knight. The placing of the statue near the airport is no accident. The statue is meant to keep all flights safe.,4.0 of 5 bubbles,"Written July 15, 2019"
72,Satria_Gatotkaca_Statue,I'm not totally unfamiliar with the legend of the structure but it is an important part of Indonesian culture and an amazing piece of art.,5.0 of 5 bubbles,"Written June 25, 2019"
73,Satria_Gatotkaca_Statue,I look forward to seeing this statue every trip as we drive by - have never stopped as it is in the middle of a busy intersection however it is worth a brief glace as you drive by.,4.0 of 5 bubbles,"Written June 25, 2019"
74,Satria_Gatotkaca_Statue,One should see this statue to believe what can be done with stone. A huge set of statue with so much going on all the same time. It depicts the Mahabharata and is in the middle of the city. Beautiful art work.,5.0 of 5 bubbles,"Written May 27, 2019"
75,Satria_Gatotkaca_Statue,how they did this is amazing.....take your camera and see it at night to....and get a Balinese  to explain the story behind it.,5.0 of 5 bubbles,"Written April 24, 2019"
76,Satria_Gatotkaca_Statue,"You can not miss this as you come out of the airport in Bali. It is huge and seriously impressive, ask your driver to do a slow drive by to grab pics and check it out.",5.0 of 5 bubbles,"Written April 23, 2019"
77,Satria_Gatotkaca_Statue,"As we were stopped in traffic, we managed to get a close-up view of this remarkable monument. It's located on a very busy intersection/roundabout as you leave the airport. The statue depicted Gatot Kaca, a courageous and powerful knight and is also believed to lend spiritual protection and safety for all incoming and outgoing, flights.  Dangerous place to attempt some photography.",5.0 of 5 bubbles,"Written April 2, 2019"
78,Satria_Gatotkaca_Statue,A majestic statue in the middle of a busy roundabout just outside of the airport...Beautiful but that’s it...,3.0 of 5 bubbles,"Written March 26, 2019"
79,Satria_Gatotkaca_Statue,The Gatotkacha statue is an architectural landmark in the intersection of busy roads. Gatotkacha is the son of Bhima.,4.0 of 5 bubbles,"Written March 20, 2019"
80,Satria_Gatotkaca_Statue,"When you land, this is what you will see. An amazing piece of artwork.  Each time I look at it I notice something new.",4.0 of 5 bubbles,"Written March 14, 2019"
81,Satria_Gatotkaca_Statue,"The first statue that you will see when you land in Bali. Amazing, so big, and really colourful in night. What a wonderful piece of art that is. That is a must stop place to take some photographs.",5.0 of 5 bubbles,"Written March 5, 2019"
82,Satria_Gatotkaca_Statue,"The first statue that you will see when you land in Bali. Amazing, so big, and really colourful in night.",5.0 of 5 bubbles,"Written February 27, 2019"
83,Satria_Gatotkaca_Statue,What a wonderful piece of art work this statue is and how great would be be if there was somewhere to park to so you could see it up close. We drove around it once and had a good look but it is the type of thing I wanted to see on my recent trip to Bali. I'm just sad that I couldn't get close to see all the detail.,4.0 of 5 bubbles,"Written February 25, 2019"
84,Satria_Gatotkaca_Statue,They have some beautiful statues through the city. This is one of my favorites I have so many photos of this statue. Everytime I look at it I see something I did not notice before.,5.0 of 5 bubbles,"Written February 23, 2019"
85,Satria_Gatotkaca_Statue,"The Satria Gatotkaca Statue is ultra impressive. There has to be a significant story being played out here ! I understand from locals that Gatotkaca had the ability to fly and with the statue being in close proximity to the international airport he ""offers protection"" to those about to commence their journey as a sideline to what the statue is actually depicting in Hindu history. All very interesting !",5.0 of 5 bubbles,"Written February 10, 2019"
86,Satria_Gatotkaca_Statue,It certainly is different than your standard statue in a small park.  I'm glad we were stuck in traffic so we could grab a picture!,4.0 of 5 bubbles,"Written February 7, 2019"
87,Satria_Gatotkaca_Statue,"This is an amazing statue, unfortunately we only got to see it as we were driving past, so didn't get a great oppportunity to enjoy it. Make sure you have your camera ready when you go past it so you can get some great photos.",4.0 of 5 bubbles,"Written February 6, 2019"
88,Satria_Gatotkaca_Statue,"Gatotkaca the awsome figure with a mace dominating the sculpture had the ability to fly and increase and decrease in size. He is an important character in the Hindu epic Mahabharata which describes the struggle between good and evil. Gatotkaca gave his life to defend Arjuna, one of the Pandava brothers fighting evil.The sculpture dates from 1993 and serves to protect people traveling by air. It is enclosed by water and small fountains. Located on a very busy roundabout near the international airport. Also interesting after dark as different color spotlights illuminate the impressive sculpture.",4.0 of 5 bubbles,"Written February 1, 2019"
89,Satria_Gatotkaca_Statue,this statue is eye catching and I take selfie and insta story for this place. you can go follow my instagram account @strawbellita and @langkahsyantik:D,5.0 of 5 bubbles,"Written January 3, 2019"
90,Satria_Gatotkaca_Statue,I only had a few moments as my tour bus passed this remarkable statue.  Fortunately our travels passed this was three times and I was able to see more of it each time.,5.0 of 5 bubbles,"Written December 25, 2018"
91,Satria_Gatotkaca_Statue,Is an amazing statue on really busy inter section and ask a local the story behind it amazing there are a few different ones around town,5.0 of 5 bubbles,"Written November 28, 2018"
92,Satria_Gatotkaca_Statue,It expresses so much of the Balinese faith structure and worth looking at. You can see it on the Kura Kura bus system at a very reasonable price,5.0 of 5 bubbles,"Written November 27, 2018"
93,Satria_Gatotkaca_Statue,"Neaver seen such beutiful place  with somany statues of RAMA , away from India. So much devotion for their culture and religion",5.0 of 5 bubbles,"Written October 29, 2018"
94,Pandawa_Beach,"This beach is less crowded and cleaner from kuta beach, there is many good restaurant  near the area too.",5.0 of 5 bubbles,"Written August 30, 2021"
95,Pandawa_Beach,"Good beach but quite empty, not much option for food and beach club to stay at. But still very enjoyable white sands clear blue water.",4.0 of 5 bubbles,"Written August 17, 2021"
96,Pandawa_Beach,First visit when all were still natural and only view people selling french fries and coconut back in 2014. But then everything so commercialized and turned this beautiful beach in to market. So sad!!!!!!,1.0 of 5 bubbles,"Written June 30, 2021"
97,Pandawa_Beach,"One of beautiful white sand beach at indonesia. The ambience is still quiet, serene and clean. Must visit place with friends or family",5.0 of 5 bubbles,"Written February 10, 2021"
98,Pandawa_Beach,"Pandawa beach is one of my favorite renowned white sand beaches in southern bali.The local community is more familiar with the name Kutuh beach. You need to pay an entrance fee. You will pass a road flanked by steep rocky cliffs. You could see a status of Panca Pandawa taken from the Mahabrata story. Therefore the beach is called Pandawa Beach Bali.From the top fo the cliff, you will see an amazing the Indian ocean view. Pandawa beach is very famous as one of the secret beaches in bali among foreign visitors around year 2000 and it was considered Bali's secret coast. Since the year 2012, I could say Pandawa beach is wide open to more public and no longer one of blai hidden beaches, but still it is a lovely beach with an amazing ocean view.Over all, Pandawa beach offers a tremendous ocean view. Enjoy!",4.0 of 5 bubbles,"Written January 29, 2021"
99,Pandawa_Beach,"Nice Clean Beach (could be cleaner), quite far from Kuta but worth the travel. not so many attraction nearby though.",4.0 of 5 bubbles,"Written January 12, 2021"
100,Pandawa_Beach,"Had a wonderful day. Thanks to our wonderful guide. Pandawa beach is an amazing place to spend a lazy afternoon. Golden sand, clean blue ocean and fresh coconut water from cafe on the beach was so cheap (we payed 25k rupiah).",5.0 of 5 bubbles,"Written October 30, 2020"
101,Pandawa_Beach,I highly recommend you to take your own transport if you dont want to spend a lot at local drivers since its not easy to get a cab or more like impossible!Lovely place with a lot of amenities and instagramable spots!enjoy your day over there!,5.0 of 5 bubbles,"Written September 13, 2020"
102,Pandawa_Beach,"We came here by scooter from Nusa Dua. It was a ""long trip"" from our hotel but it is nice also to see how people live out the hotel and tourism zone. When you arrive at Pandawa Beach you need to pay access and it it 15.000 Rp each person its 0.80 cents Euro.. When you arrive down at the beach you have many beach clubs. We went to the Roosterfish that I really recommend for his good food and good service.The sea is here beautiful and the view is also amazing.",4.0 of 5 bubbles,"Written March 21, 2020"
103,Pandawa_Beach,Its a good beach with proper access. The beach is quite clean and has a line of restaurants and shops along the beach. There are umbrellas and seats on the beach which can be rented for ~50k.The viewpoint from the top is very good. Its not secluded and decently crowded.,4.0 of 5 bubbles,"Written March 21, 2020"
104,Pandawa_Beach,"This is a nice beach to relax south on nusa dua. Can spend the day there and enjoy doing nothing, swimming and tanning..",4.0 of 5 bubbles,"Written March 6, 2020"
105,Pandawa_Beach,"I visited this place twice, 1st time was in 2017, my 2nd time was just recently in Feb 2020. Back in 2017,  i was told that this beach is just open to public 1 year ago (2016). It was breathtaking, the colours of the ocean were spectacular. In 2020 I decided to come back again, it was already crowded (despite of the reduced numbers of visitors due to Coronavirus) and more tourist facilities are erected. I was just a bit disappointed of how the waters are not as clear as before (not sure is it because of the season or mass-tourism effect). But I enjoyed the water activity here i.e kayaking. This beach is also wayyy better than Nusa Dua.",4.0 of 5 bubbles,"Written March 2, 2020"
106,Pandawa_Beach,"This beach is on of the to attractions for people visiting bali. We spent atleast 2 hours here. Its a huge beach, dont forget to carry extra clothes if you plan to take a dip into the waters.",5.0 of 5 bubbles,"Written March 1, 2020"
107,Pandawa_Beach,"Wow. This has changed beyond compare to our last visit. BUT we really enjoyed our morning there. Heaving with people, but the statues should be looked at, and a long walk around. It really is a must do place",5.0 of 5 bubbles,"Written February 27, 2020"
108,Pandawa_Beach,"It's so wonderful . Beautiful rock cliff, beach, and view. It was the first time for me to see the white sands here I hope I can come there again oneday.",5.0 of 5 bubbles,"Written February 25, 2020"
