location,content,rating,date,rating_num,dates
Jimbaran_Bay,"Our favourite beach, can walk to the far end, lots of washed up coral lying there, great for children to see. Sea calm and warm. Up 2 U (Donki’s bar) well stocked and lovely people.",5.0 of 5 bubbles,"February 12, 2020",5,2020-02-12
Jimbaran_Bay,"We were not impressed,the beach was very dirty,according to the local people it gets a lot of rubbish washed up after a storm,you couldn’t go into the water because you you would be wading through plastic and paper.It was extremely quiet,we stopped to have a drink at a beach bar and it was dead,thankfully we were only here for a couple of hours.",2.0 of 5 bubbles,"February 8, 2020",2,2020-02-08
Jimbaran_Bay,Wonderful Sunset view from seafood restaurants along the bay.Good place for couples and families. White soft sands with cooling breeze blowing gently across your face.Lovely evening sunset leaving Jimbaran bay in an orange hue. Very nice place to relax.,5.0 of 5 bubbles,"January 26, 2020",5,2020-01-26
Jimbaran_Bay,"A nice place for a fresh seafood dinner on the beach, but please watch out for the horrible taxi mafia thugs who control this area and ruined our otherwise wonderful last night in Bali.If you are anywhere within a 5 minute walk (approx) of the bay and try and order a taxi from any other company (GoJek etc) the Taxi Mafia they will chase you down to harass you and your taxi driver without warning.We ordered a GoJek to avoid the normal scams we have faced many times in tourist areas (fare changes, no change). We were hunted down twice and forced out of our taxis both times by groups of angry thugs.The Jimbaran taxi mafia couldn’t care less about our baby, who after this ordeal was in tears and screaming. Please enjoy some pics of the aggressive and heartless taxi thugs who try and extort tourists in this area.Bali is a wonderful place to visit, but the country seriously needs to solve its “taxi wars”. The otherwise positive experiences of tourists can be quickly ruined by such problems & aggressive behaviour.P.s. It’s not about the money. We tip our drivers exorbitantly. We are travelling with a young child and we prefer the security of booking online, tracking the drivers arrival, having a fixed price & being able to tip generously on our own accord.P.p.s. Thank you to our GoJek driver who went above and beyond to get us home. He was an example of the true Balinese hospitality we have experienced 99% of the time in this country.",1.0 of 5 bubbles,"January 9, 2020",1,2020-01-09
Jimbaran_Bay,"Long clean sandy graually shelving beach with safe bathing, only a few minutes walk from the hotels, and local bars",4.0 of 5 bubbles,"January 4, 2020",4,2020-01-04
Jimbaran_Bay,"If you plan to visit Bali for a nice beach experience, then just dont. Go to Lombok or elsewhere. We stayed 2 weeks at Jimbaran bay Beach resort and spa, which is an excellent hotel, but the Jimbaran beach is like all beaches we have seen in Bali, dirty and disgusting. Deach fishes, plastic waste and all kinds of dirt is in the water and at the beach. It will ruin your experience. Your money is spend better in Lombok or Gili Islands or elsewhere. Traffic is also really a bummer...will not come again to Bali. People are friendly, but it is simply too dirty and overcrowded. It mad us kind of sad....",1.0 of 5 bubbles,"January 2, 2020",1,2020-01-02
Jimbaran_Fish_Market,"Jimbaran was a great and super ""cheap"" experience.It only took us 20' by car from Kuta beach to reach Jimbaran fish market. The market itself is a standard indonesian fish market so do not expect any fancy booths but it offers a huge choice of all kinds of fish and sea food. However the coolest thing about Jimbaran fish market is that just close to it you have the possibility to get your stuff cooked or grilled for a very fair price of 20 000 Rp/Kg. Rice will also be served with garlic or spicy sauce Sambal. We had 1Kg of fresh shrimps ready to eat within 10'. Next time we will also choose our ""grill  operator"" for a better view on the beach and traditional fishing boats ...",5.0 of 5 bubbles,"May 27, 2021",5,2021-05-27
Jimbaran_Fish_Market,"Just the experience of watching my sons expressions on his face, the variety of the fish and the size of some, what a great place to visit and is actually away from the tourist attractions, the boat unloading there catch was quite exciting",5.0 of 5 bubbles,"June 27, 2020",5,2020-06-27
Jimbaran_Fish_Market,Gorgeous beach and views. Not the golden sands of Australia but plenty to see ....like a Shetland pony on the beach!We wanted to join the fun and buy fresh seafood from the market and have it cooked to order (minimal cost to have cooked) but the sight (& smell) of the many many rows of market stalls with seafood sitting in tubs of tepid water led us back along the beachfront to a restaurant where we selected some fresh fish which had been resting on ice. It was cooked perfectly in garlic and chilli & washed down of course with Bintang!.Get to thee Market early if you wish to purchase fresh fish!,4.0 of 5 bubbles,"March 2, 2020",4,2020-03-02
Jimbaran_Fish_Market,"We were staying in Jimbaran and cycled down to the markets early in the morning, we saw the fish coming of the boats Smelly - YesFlies - we did not see many early in the morningInteresting - DefinitelyI would not trip here unless you are staying in Jimbaran, they obviously supply all the restaurants from this fish market.",4.0 of 5 bubbles,"February 1, 2020",4,2020-02-01
Jimbaran_Fish_Market,We asked to be dropped off at this end of the beach to have a look at the market & decide if to eat there. 5 mins in the actually market was enough due to the strong smell. It was interesting to see the different types of fish & the hive of activity.You can pick your own fish & have it bbq'd at one of the stalls & eat there.,4.0 of 5 bubbles,"January 30, 2020",4,2020-01-30
Jimbaran_Fish_Market,"We were recommended this place by two locals and lots of online rave reviews. ZERO idea why anyone would recommend this place. Its a real local fish market and interesting to see, for about 3 mins. After that good luck finding a decent place to eat with raw fish in the heat. Wasn't my cup of tea.Also be weary of the taxi's. we took a metered taxi from Seminyak to here for less than $100k rupiah and after we ate at an overly prices restaurant, we couldn't catch another meter taxi and even the security guard at the restaurant tried to force us nicely to get a taxi for 180k for a shorter ride to Kuta.We haggled them down to 100k for the rideI wouldn't bother wasting time here while i'm in Bali.",2.0 of 5 bubbles,"January 29, 2020",2,2020-01-29
Jimbaran_Fish_Market,"We have been several times to the markets and several of the restaurants along the beach.I’m not sure which is the best way to go,it’s all pretty much the same and as good.But,after all the visits I have never seen a fishing boat putting to sea at Jimbaran.I have noticed though a lot of taped up polystyrene boxes being delivered by truck or scooter so I wonder where the seafood actually comes from.Does anyone know?",4.0 of 5 bubbles,"January 17, 2020",4,2020-01-17
Jimbaran_Fish_Market,We went for a look early in the morning. Despite the rain we enjoyed having a look. Good for the kids to see how other countries run their markets. Worth a visit if your local to the area. However the beach is nice so worth a day trip if your planning a lazy day on the beach.,4.0 of 5 bubbles,"January 11, 2020",4,2020-01-11
Tegal_Wangi_Beach,"There is a beautiful place to spent your time with spectacular vibes, I'm been in Bali for few years and imo this the best one of beach in bali, so what are u waiting for, make your self relax and come on dude:)",5.0 of 5 bubbles,"June 7, 2021",5,2021-06-07
Tegal_Wangi_Beach,"The beautiful blue sea, it was amazing to spend our time here. We made a lot of laugh here, because the view here was really nature and nice to took a picture.Will never forgot with this blue sea",5.0 of 5 bubbles,"February 23, 2021",5,2021-02-23
Tegal_Wangi_Beach,This beach located near hotel we stayed at (Ayana) and once we had chance to visit it. I want to say the sunset was so beautiful. Only downside there are many rocks so prepare wear right shoes and don't expect to play in water on that beach its dangerous.,4.0 of 5 bubbles,"November 7, 2020",4,2020-11-07
Tegal_Wangi_Beach,"Don’t let the 5 star ratings and all the perfectly angled Instagram shots fool you, Tegal Wangi is nothing but trash from years of awful tourists. You’d be better off going to one of the restaurants or beach clubs if you want to enjoy the beauty of a Bali sunset. There used to be a parking area there but a concrete wall was erected right down the middle. There are signs on the other sign saying not to enter.",1.0 of 5 bubbles,"January 28, 2020",1,2020-01-28
Tegal_Wangi_Beach,"This tiny beach is located in a very scenic spot, however the usual plastic pollution is very visible and for that I cannot give the otherwise well deserved 5 stars...easy enough to reach here, it's at the end of a well paved road then a small path down...I just took a gojek there from jimbaran beach, then leisurely walked back",4.0 of 5 bubbles,"January 11, 2020",4,2020-01-11
Jimbaran_Beach,Very dirty and the tides have brought in plastic and drift wood all over the beach it does happen this time of the year but not much seems to be done about it this year.,3.0 of 5 bubbles,"February 23, 2021",3,2021-02-23
Jimbaran_Beach,The beach is near with the hotel I've stayed. Because it is during pandemic...so there's a few people.Mostly they use mask and I think it is very good.,4.0 of 5 bubbles,"December 23, 2020",4,2020-12-23
Jimbaran_Beach,"The beach has white sand which I like. It was especially nice when we were there, during this pandemic there was almost no one there so that I could enjoy the view, the sound of the waves and the smell of the sea. It was beautiful.",5.0 of 5 bubbles,"November 29, 2020",5,2020-11-29
Jimbaran_Beach,"Great place for you if you want to try local seafood. We order seafood place with red snapper, prawns. It was grilled perfectly and all seafood were fresh. Only downside that the beach is busy as many people came for seafood dinner.",5.0 of 5 bubbles,"November 7, 2020",5,2020-11-07
Jimbaran_Beach,I always spending time here bcause this beach is so close to my house. Just 5minutes from mine. And i love the seafood jimbaran ( pandan sari cafe ) while enjoying the sunset.. also i usually have a great time in beekini bowl n jwb pizza...,5.0 of 5 bubbles,"August 14, 2020",5,2020-08-14
Jimbaran_Beach,Perfect beach for a romantic dinner with your loved one with a stunning view! A recommended place in Bali.,5.0 of 5 bubbles,"August 9, 2020",5,2020-08-09
Jimbaran_Beach,The beach itself is quite magnificent if the locals would keep it clean i live on top of Jimbaran Bay for many years but now it is over resturaunted and neglected... The virus is keeping people away but they can still clean up. I was staying around the corner last weekend and felt sorry for the way it looks now.... Fantastic outlook near the airport and Ulluwatu  hills... BUT.,4.0 of 5 bubbles,"June 7, 2020",4,2020-06-07
Jimbaran_Beach,While we love the beach and there are some nice different restuarants the mayority are on the seafood strip and all are over priced ofering seafood but nothing realy great to go with it,3.0 of 5 bubbles,"May 25, 2020",3,2020-05-25
Jimbaran_Beach,"If you would like to have a dinner for your body and soul, this is the place. The place is reasonable, it would not hurt you and the taste would not dissapointed you as well. At the end, you could smile and laugh, hands to hands with your partner walked along enjoying the beach and its silver colored waves.",5.0 of 5 bubbles,"May 8, 2020",5,2020-05-08
Jimbaran_Beach,"On this beach are a few  famous five star resorts located. Wide open sand beach, with some average waves. Nice but in some areas already polluted. Nice is to stay at the sunset bar at Intercontinetal with stunning views of sunset. Airport is just few km nearby, a lot of planes flying in and out.",4.0 of 5 bubbles,"March 6, 2020",4,2020-03-06
Jimbaran_Beach,"Jimbaran honestly broke my heart. The beach is full of trash, Bali is starting to become a dumping ground. The world needs to help Indonesia, we are loosing so many animals and the environment is slowly disappearing.",1.0 of 5 bubbles,"March 2, 2020",1,2020-03-02
Jimbaran_Beach,Terrible. The beach was full of washed up rubbish with sun-loungers in the midst of the trash. Extremely disappointing,1.0 of 5 bubbles,"February 29, 2020",1,2020-02-29
Jimbaran_Beach,"Not really sure why, but the beach was disappointing. There was quite a lot of plastic and the beach wasn't cleaned. Would go here again.",2.0 of 5 bubbles,"February 20, 2020",2,2020-02-20
Jimbaran_Beach,"We enjoyed this beach and the see food was really good, planning to go again .. sunset from there is amazing",5.0 of 5 bubbles,"February 14, 2020",5,2020-02-14
Jimbaran_Beach,I visit it in a day with waves so it was a little dirty with brown colour and too many plastics outside.Also it was February normally it's the rainy season.,2.0 of 5 bubbles,"February 13, 2020",2,2020-02-13
Jimbaran_Beach,"One of the best beaches in Bali, clean with warm shallow waters.Very quiet apart from early evening when all the bus tours drop their group off to see the sunset!",5.0 of 5 bubbles,"February 12, 2020",5,2020-02-12
Jimbaran_Beach,Jimbaran Beach is to be one of the better and cleaner beaches in Bali - not manicured and not overly polluted with tourists. I just love it here!,5.0 of 5 bubbles,"February 2, 2020",5,2020-02-02
Jimbaran_Beach,Jimbaran Beach is one of the best place to view and enjoy the sunset in Bali.You can see the Sun slowly meet the sea horizon while you order a drink at the many restaurants and cafes located along Jimbaran.,5.0 of 5 bubbles,"January 31, 2020",5,2020-01-31
Jimbaran_Beach,"Very crowded in the evening. Not the cleanest. Locals playing football, stretch of touristy seafood restaurants, local stalls selling corn and touristy items. You pay IDR100,000 for 2 chairs and umbrella. Not a relaxing beach definitely.",3.0 of 5 bubbles,"January 27, 2020",3,2020-01-27
Jimbaran_Beach,"This beach looked beautiful and after reading reviews on Google, my wife and I decided to stay by this beach for a night before heading to the airport the next day.We got there and stopped at a nearby restaurant (warung) for a bite and we got a cabana and a drink.  It was super hot as expected and we were excited to get in the water, this is where the disappointment set in...as we walked down to the water the beach was absolutely littered with trash.  We walked by it and got in the water and the plastic and trash in the water was literally everywhere, it was so disgusting that people could do this to such a beautiful beach. We stayed a few hours and dipped a couple more times to cool off, but left feeling grossed out from being in that water.  I'm sorry to write a review like this, but I really hope Bali can clean up it's beaches, because this one we will not be visiting again.",2.0 of 5 bubbles,"January 26, 2020",2,2020-01-26
Jimbaran_Beach,"We went to watch the sunset and were VERY shocked to see the sheer amount of plastic washed up on the shore. You'd think that the restaurants would clean the beach as their livelihoods depend on it.Quite appalling really see the pics.The plastic was far worse on the right hand side than the left (looking out to sea), in fact quite a lot worse.",5.0 of 5 bubbles,"January 21, 2020",5,2020-01-21
Jimbaran_Beach,"This beach was in walking distance of our villa and it’s so beautiful on the tourist side. Clean and well maintained. Low tide is very pretty in the morning and evening with lots of good restaurants on the beach to go to for Happy Hour and meals. The only thing I wish was different was the rocks and shells in the water that makes going swimming a bit difficult and dangerous. It’s hidden by the waves during high tide making it harder to navigate than during low tide for walks. Other than that, very nice!",3.0 of 5 bubbles,"January 20, 2020",3,2020-01-20
Jimbaran_Beach,"The Sunset is very beautiful, clean and there's a lot of good people.Suitable for those who want to do a sunbathing",4.0 of 5 bubbles,"January 15, 2020",4,2020-01-15
Jimbaran_Beach,Travellers go for the sunrise...think that's all that its got going for it as if you take a walk from one end to the other you will see the rubbish that is washed up that spoils it.,1.0 of 5 bubbles,"January 13, 2020",1,2020-01-13
Jimbaran_Beach,"A quiet safe beach where beautiful sunset in good weather, the calm beach great for walking and jogging where near and clean without hawkers. A highly recommended beach in western Bali.",4.0 of 5 bubbles,"January 11, 2020",4,2020-01-11
Jimbaran_Beach,This beCh was in front of our hotel and we found it with a lot of trash in the water. But it wasn't crowded and we had some shade to play with the kids,3.0 of 5 bubbles,"January 8, 2020",3,2020-01-08
Pura_Ulun_Siwi,"It was my great experience witness such a spectacular scene with my family. Initially, I was expected to visit Uluwatu's template in my planned journey, I'm so impressed and thankful that I view the big Indian Ocean on top of the cliff, so near and so close to me..",5.0 of 5 bubbles,"January 20, 2020",5,2020-01-20
Sidewalk_Jimbaran_Mall,"Very local to us, so I pop in fairly frequently.Sushi Tei is great - good food and value. Cinema nice and new although they don’t serve coffee and won’t let you take in one from other shops in the mall.J-Co is okay for coffee even if the service is ridiculously slow.My main issue here is WiFi. I can’t get on it as it requires Facebook or Instagram: which I don’t have. Thought I’d email them to see if another route to use it.I’d like to sit in the main cafe and spend money!I’ve tried (email and phone) maybe six times and not once had an answer. Never pick the phone up and emails go unanswered. In this day and age how can you turn off willing paying customers by not providing free wifi?",3.0 of 5 bubbles,"May 6, 2021",3,2021-05-06
Sidewalk_Jimbaran_Mall,"Sidewalk is a small but convenient mall in Jimbaran area (near UNUD off to Uluwatu). The Gourmet market has variety of good quality groceries (cheese, wine, meat, fish, etc). They have a restaurant inside the supermarket that serve International cuisine (wrap, porridge, couscous, burger, salad, etc). There is a bar as well in it. A cinema is located in the 2nd floor (close during this pandemic though). Other than the Gourmet Super Market by Pepito, they also have J-Co, Bakso Theresia, ShuShi Tei, Chinese Restaurant, Korean Restaurant, etc.  It's a small mall but very convenient!",4.0 of 5 bubbles,"January 11, 2021",4,2021-01-11
Sidewalk_Jimbaran_Mall,"This small mall is my favourite places  to go for lunch whenever I'm in the area. Plenty option to choose at Gourmet Market by Pepito,  couscous, salad, sandwhich, nasi goreng, and others. Green smoothies with less sugar was perfect.",4.0 of 5 bubbles,"January 4, 2021",4,2021-01-04
Sidewalk_Jimbaran_Mall,"Today our helmets were stolen by security of sidewalk because we parked our bikes in a wrong place. Workers from the nearest restaurant told us that were security guys who stole our helmets. So we came to ask then again, they were shouting at us ant talked in a very rude way! Ok guys we parked our bikes in a bad way, but we came to sidewalk to have a dinner, we are still your clients and brought you money! Is it a good attitude? It was raining and late evening I could imagine how bad could it be to come back to Cangu with lout helmet!!! I’m so disappointed! Very bad job",1.0 of 5 bubbles,"May 26, 2020",1,2020-05-26
Sidewalk_Jimbaran_Mall,a fun place to shop and there is a cinema to watch favorite movies and also a pretty comfortable place to date,4.0 of 5 bubbles,"March 9, 2020",4,2020-03-09
Sidewalk_Jimbaran_Mall,"This mall isn't very big but there are a couple of fast food outlets and also a very well stocked supermarket, lots of imported delicacies like cheese and wine, a good fresh produce section also, though it doesn't come cheap!",4.0 of 5 bubbles,"January 11, 2020",4,2020-01-11
Nakula_Sahadewa_Statue,great place to appeciate indian culture abroad. i ioved how well preservd the statutes were and how beautiful it all was kept,5.0 of 5 bubbles,"March 5, 2020",5,2020-03-05
Bali_Explore_Tour,"Wayan is amazing! Very friendly, polite and co-operative! One of the best people I know in Bali. Thank you for great experience and memorable moments!",5.0 of 5 bubbles,"July 5, 2021",5,2021-07-05
Bali_Explore_Tour,"Such an amazing day out with Wayan. He is friendly and kind and knowledgeable. So patient and accoodatunh. We visited the Bali swings, water temple and waterfall in Ubud. It turned out to be a very spiritual and beautiful day. My favourite in Bali. Everything was perfect from beginning to end. Thank you so much Wayan!",5.0 of 5 bubbles,"July 4, 2021",5,2021-07-04
Bali_Explore_Tour,The best thing about my stay in bali was the V.I.P treatment I got when I arrived the best greeting ❤ a very happy and helpful gentleman 😀 made me feel very welcome,5.0 of 5 bubbles,"June 2, 2021",5,2021-06-02
Bali_Explore_Tour,"We had an amazing 3 days tour with Bali Explore Tour, Wayan returned our What's up messages quickly, the driver always were always prompt, took us to various tourist sites along our travel routes, and spoke good English, We felt comfortable !!!",5.0 of 5 bubbles,"May 26, 2021",5,2021-05-26
Bali_Explore_Tour,"We have used Wayan twice as our driver now - once to pick us up from the airport, and also to drive us to Ubud. Both times he has been great at communicating (always quick replies on WhatsApp!), arrived on time & been really helpful. Also a really nice guy & we will continue to use & recommend him! :)",5.0 of 5 bubbles,"May 25, 2021",5,2021-05-25
Bali_Explore_Tour,"Wayan is incredibly trustworthy, polite and helpful. Excellent communication (through whatsapp, the main way to communicate on Bali). He had send a message to confirm pick up the day before our arrival (and all other occasions) and was waiting for us at the exact meeting point at the airport, something that can be a bit overwhelming with all the drivers awaiting their passengers. If you lost your luggage, go find him first and he can assist and translate, this is much quicker then trying do it yourself. He also can provide the sim cards for you and the price is cheaper then at the airport. We booked 2 tours with him, a tailored private tour including Wild water rafting (a must do!), Lowak Coffee tasting (and Instagram photo swing over the jungle) & the Elephant Cave. The second tour was also private tailored as we first went snorkelling in the Blue Lagoon (so many fish) a local lunch and the transfer to Ubud from Seminyak. He is a save driver, always on time, with a spot clean van and shares lots of information about traditions and culture. I highly recommend Wayan or his company!! 🙏🏻🙏🏻🙏🏻",5.0 of 5 bubbles,"March 11, 2020",5,2020-03-11
Bali_Explore_Tour,I went to Ubud with a different driver . I lost contact with the guy and Wayan helped me find my driver with he's own phone without asking me for a penny. He is one honest guy and a very good person which is hard to find this day's . We are friends and never lose contact donde 2016 when we first met. Thanks again Wayan,5.0 of 5 bubbles,"February 5, 2020",5,2020-02-05
Bali_Explore_Tour,"We were very happy to have Wayan, we experienced that many taxidrivers try to cheat on the price and the information they give. Wayan instead was honest and compared to the rest also cheap. He also gave us many information about the island. He was very friendly an always on time.",5.0 of 5 bubbles,"February 2, 2020",5,2020-02-02
Bali_Explore_Tour,"Wayan is a great guy providing excellent service.  Punctual,clean vehicle and most importantly a great attitude.  Wayan will help you with whatever your holiday needs are, local information and recommendations.  Be smart book Bali Explorer Tours you wont regret the decision.",5.0 of 5 bubbles,"January 27, 2020",5,2020-01-27
Bali_Explore_Tour,"First off, I've not only used Wayan multiple times when visiting Bali, but I've also recommended him to friends who travel there. I have never had (or heard of) any bad experiences when using his services. He is willing to bend over backwards for his customers to ensure they have a fun, safe, and unforgettable journey in Bali. He is the sweetest and has lots of enticing facts that you will appreciate. He always comes prepared and if things don't go as planned, he easily adapts to the situation no matter how out of the way he has to go. Always such a pleasure spending the day with him. Highly recommend his services so you can have a wonderful journey in Bali too. I will be seeing you again Wayan :)",5.0 of 5 bubbles,"January 26, 2020",5,2020-01-26
Bali_Explore_Tour,Wayan is a champion. He communicates well in English and is 100% reliable. Wayan’s prices for day trips or commuting across Bali are priced below his competitors and his quality of service is fantastic. Thanks for contributing to our fantastic holiday and our first experience in Bali Wayan.,5.0 of 5 bubbles,"January 12, 2020",5,2020-01-12
Priority_Stand_Up_Paddle_Bali,Kudos for the team especially Chris who taught us patiently for beginner lesson. We had great time and definitely will come back again.,5.0 of 5 bubbles,"August 15, 2021",5,2021-08-15
Priority_Stand_Up_Paddle_Bali,My girlfriend and I had a great experience here. They picked us up from our hotel on Sunset road in Seminyak and took us back afterwards. Chris was a patient and thoughtful teacher with a nervous first time paddleboarder. The water was gentle and warm. It was fun to see the big statue in Uluwatu on the other side of the bay and watch airplanes take off from the (sort of nearby?) airport. Then end our visit with a beer on recliners in the sand. All for a reasonable price...,5.0 of 5 bubbles,"January 5, 2020",5,2020-01-05
Bali_Explore_Tour,"Wayan is amazing! Very friendly, polite and co-operative! One of the best people I know in Bali. Thank you for great experience and memorable moments!",5.0 of 5 bubbles,"July 5, 2021",5,2021-07-05
Bali_Explore_Tour,"Such an amazing day out with Wayan. He is friendly and kind and knowledgeable. So patient and accoodatunh. We visited the Bali swings, water temple and waterfall in Ubud. It turned out to be a very spiritual and beautiful day. My favourite in Bali. Everything was perfect from beginning to end. Thank you so much Wayan!",5.0 of 5 bubbles,"July 4, 2021",5,2021-07-04
Bali_Explore_Tour,The best thing about my stay in bali was the V.I.P treatment I got when I arrived the best greeting ❤ a very happy and helpful gentleman 😀 made me feel very welcome,5.0 of 5 bubbles,"June 2, 2021",5,2021-06-02
Bali_Explore_Tour,"We had an amazing 3 days tour with Bali Explore Tour, Wayan returned our What's up messages quickly, the driver always were always prompt, took us to various tourist sites along our travel routes, and spoke good English, We felt comfortable !!!",5.0 of 5 bubbles,"May 26, 2021",5,2021-05-26
Bali_Explore_Tour,"We have used Wayan twice as our driver now - once to pick us up from the airport, and also to drive us to Ubud. Both times he has been great at communicating (always quick replies on WhatsApp!), arrived on time & been really helpful. Also a really nice guy & we will continue to use & recommend him! :)",5.0 of 5 bubbles,"May 25, 2021",5,2021-05-25
Bali_Explore_Tour,"Wayan is incredibly trustworthy, polite and helpful. Excellent communication (through whatsapp, the main way to communicate on Bali). He had send a message to confirm pick up the day before our arrival (and all other occasions) and was waiting for us at the exact meeting point at the airport, something that can be a bit overwhelming with all the drivers awaiting their passengers. If you lost your luggage, go find him first and he can assist and translate, this is much quicker then trying do it yourself. He also can provide the sim cards for you and the price is cheaper then at the airport. We booked 2 tours with him, a tailored private tour including Wild water rafting (a must do!), Lowak Coffee tasting (and Instagram photo swing over the jungle) & the Elephant Cave. The second tour was also private tailored as we first went snorkelling in the Blue Lagoon (so many fish) a local lunch and the transfer to Ubud from Seminyak. He is a save driver, always on time, with a spot clean van and shares lots of information about traditions and culture. I highly recommend Wayan or his company!! 🙏🏻🙏🏻🙏🏻",5.0 of 5 bubbles,"March 11, 2020",5,2020-03-11
Bali_Explore_Tour,I went to Ubud with a different driver . I lost contact with the guy and Wayan helped me find my driver with he's own phone without asking me for a penny. He is one honest guy and a very good person which is hard to find this day's . We are friends and never lose contact donde 2016 when we first met. Thanks again Wayan,5.0 of 5 bubbles,"February 5, 2020",5,2020-02-05
Bali_Explore_Tour,"We were very happy to have Wayan, we experienced that many taxidrivers try to cheat on the price and the information they give. Wayan instead was honest and compared to the rest also cheap. He also gave us many information about the island. He was very friendly an always on time.",5.0 of 5 bubbles,"February 2, 2020",5,2020-02-02
Bali_Explore_Tour,"Wayan is a great guy providing excellent service.  Punctual,clean vehicle and most importantly a great attitude.  Wayan will help you with whatever your holiday needs are, local information and recommendations.  Be smart book Bali Explorer Tours you wont regret the decision.",5.0 of 5 bubbles,"January 27, 2020",5,2020-01-27
Bali_Explore_Tour,"First off, I've not only used Wayan multiple times when visiting Bali, but I've also recommended him to friends who travel there. I have never had (or heard of) any bad experiences when using his services. He is willing to bend over backwards for his customers to ensure they have a fun, safe, and unforgettable journey in Bali. He is the sweetest and has lots of enticing facts that you will appreciate. He always comes prepared and if things don't go as planned, he easily adapts to the situation no matter how out of the way he has to go. Always such a pleasure spending the day with him. Highly recommend his services so you can have a wonderful journey in Bali too. I will be seeing you again Wayan :)",5.0 of 5 bubbles,"January 26, 2020",5,2020-01-26
Bali_Explore_Tour,Wayan is a champion. He communicates well in English and is 100% reliable. Wayan’s prices for day trips or commuting across Bali are priced below his competitors and his quality of service is fantastic. Thanks for contributing to our fantastic holiday and our first experience in Bali Wayan.,5.0 of 5 bubbles,"January 12, 2020",5,2020-01-12
Priority_Stand_Up_Paddle_Bali,Kudos for the team especially Chris who taught us patiently for beginner lesson. We had great time and definitely will come back again.,5.0 of 5 bubbles,"August 15, 2021",5,2021-08-15
Priority_Stand_Up_Paddle_Bali,My girlfriend and I had a great experience here. They picked us up from our hotel on Sunset road in Seminyak and took us back afterwards. Chris was a patient and thoughtful teacher with a nervous first time paddleboarder. The water was gentle and warm. It was fun to see the big statue in Uluwatu on the other side of the bay and watch airplanes take off from the (sort of nearby?) airport. Then end our visit with a beer on recliners in the sand. All for a reasonable price...,5.0 of 5 bubbles,"January 5, 2020",5,2020-01-05
