location,content,rating,date,rating_num,dates
Batu_Bolong_Beach,"Don't waste your time coming here, there are many other places to surf in bali. 1. The beach is full of trash and not esthetically pleasing, with dirty water from the river. 2. The vendors increase the price of sitting on their decapitated benches by 100% (if you're purchasing beverages from the vendor you should not pay for the benches per the local balinese) if you pay, you're a sucker! 3. There's a sewer drain leading into the ocean, right next to the over priced benches with umbrellas. I don't know about you but I don't want to pay to sit on the beach and smell sewage.4. If you decide to come here, do not bring any personal belongings, it's not safe, lots of lurking eyes waiting for an oppurtunity.",1.0 of 5 bubbles,"March 20, 2020",1,2020-03-20
Batu_Bolong_Beach,"Always a hive of tourism and local activity...lot's of Hindu ceromonies on the Beach, local fisherman and families, but way too many surfing schools... was once a sleeply little fishing village. Now like the rest of Bali getting too busy..such a shame!",5.0 of 5 bubbles,"March 3, 2020",5,2020-03-03
Batu_Bolong_Beach,Beautiful spot to hang out with friends. Many restaurants also a long this street so we have many options to eat and many people.,4.0 of 5 bubbles,"February 13, 2020",4,2020-02-13
Berawa_Beach,"I came here with my partner, so the beach is clean with the black sand and beautiful sunset! Awesome!",5.0 of 5 bubbles,"May 15, 2021",5,2021-05-15
Berawa_Beach,This beach is beautiful and visited by so many foreigners. You can easily find small cafes around if you’d like to buy some beers for make your visit more enjoyable.,5.0 of 5 bubbles,"May 14, 2021",5,2021-05-14
Berawa_Beach,"beach with dark sand, crowded when sunset time, lots of people come, unique couse there is a 'river' to the sea.....little river.",4.0 of 5 bubbles,"March 7, 2021",4,2021-03-07
Berawa_Beach,Berawa beach should be in your list once you visit canggu which new destination area in Bali. Black sand beach is one of the highlight here and wave for surfer. Recommended.,5.0 of 5 bubbles,"December 14, 2020",5,2020-12-14
Berawa_Beach,"Been staying in the Canggu region for a few years now, and I am always amazed how beautiful the sunsets are at Canggu and Berawa. No two days ever the same...amazing! (MJ)",5.0 of 5 bubbles,"March 3, 2020",5,2020-03-03
Berawa_Beach,"If you like to be uncomfortable, then this is your place. If you like to be in a quiet environment: dont come here.",1.0 of 5 bubbles,"March 3, 2020",1,2020-03-03
Berawa_Beach,Welcome to this beautiful beach!! Amazing waves for experts and beginners!! Canggu is one of best place to surf and relax on the beach!! Amazing sunsets guaranteed and nice bars and restaurants on the beach that makes delicious smoothies and nasigoren!! When go to Bali come to this beach!!,4.0 of 5 bubbles,"February 26, 2020",4,2020-02-26
Berawa_Beach,be careful of the waves here. it is a nice beach with wide sandy  front but the current can be very strong. great sunset spot,5.0 of 5 bubbles,"January 23, 2020",5,2020-01-23
Alternative_Beach,Great place to chill out by the pool and get some drinks with some friends. Will be nice to visit once it becomes busy again as it can be sometimes be very quiet. Good food and very reasonably priced drinks,4.0 of 5 bubbles,"July 31, 2021",4,2021-07-31
Alternative_Beach,Good Drinks. Great place.Stuff is constantly watching the guests.I feel like im under observation.Not possible to enjoy anything like that.,2.0 of 5 bubbles,"April 16, 2021",2,2021-04-16
Alternative_Beach,"This is by far my favourite place to stay in not only Canggu but in the whole of Bali. I’ve visited Bali numerous times and stayed in a variety of hostels / homestays / hotels around the area but this has definitely been my favourite of all; it’s so clean, comfortable and has everything you need, you could stay here and not even want to leave because it has everything right there, a giant pool / jacuzzis / pool bar / café / restaurant / gym / yoga / and even pool parties. I really enjoyed the Saturday pool parties at alternative beach, so fun and the perfect way to socialise and make some great friends... oh and the espresso martinis were one of the best in Canggu!!! ;)",5.0 of 5 bubbles,"March 6, 2020",5,2020-03-06
Alternative_Beach,"This must be the best place for pool parties in Canggu. The pool is clean, they have dj spinning great music beats on Saturdays, food is super yummy + cheap + a lot of choices (vegetarian and animal eaters). Was also happy hour, so you get 2 drinks for a price of one!! Just Perfect!",5.0 of 5 bubbles,"January 17, 2020",5,2020-01-17
Taman_Segara_Madu,"Our company currently can't afford to build our swimming pool, but we have our basic program which is swimming lesson for all our sitters, we sometimes come in a group and conduct our lesson in Taman Segara Madu, in some occasion we come with just to train 1 sitter the basic principle how to survive in both shallow and deep water, Taman Segara Madu is a perfect facility that supports our development program, we would recommend for other company whom facing the same situation as our company to take Taman Segara Madu as consideration for swimming pool needs.",5.0 of 5 bubbles,"May 25, 2020",5,2020-05-25
Taman_Segara_Madu,"very busy, not the cleanest place. went with our friend and their kids. basic hygiene rules are left to desire. cheap but you pay for what you get",2.0 of 5 bubbles,"January 23, 2020",2,2020-01-23
Joga_Yoga_Training,"Hey there,My name is Anja,  I am 35 years old and from Switzerland. Just to mention in the beginning, I have studied before BA and MA and I am used to stressful and challenging situations. But I really have the urge to speak up about this experience.I was sooo... excited and serious about the  200 h YTT and was very disappointed,  unhappy and kind of burned out in the end. Also because there was a very bad vibe and not at all a yoga family feeling. There even was mobbing and people told the owner, there where days when they simply wanted to quit and not showing up no more):Negative Points:- not as expected - not worth the money!- You dont get the 200 h you actually pay for! It was a stress and rushing through the whole experience (exhausting schedule),  superficial know how transfer (boot camp style) and no time to soak in the knowledge. Even if you took all of the free time.- There was a very monotone feeling after the first week. Every morning the same mantra singing and the same meditation.- The book was written in weird kind of english. And we didnt cross all of the subjects at all. This kind of freaked me out, because I really wanted to get this knowledge by professional teachers.- one girl who complained about some points,  got mobbed out by the owner. He wrote her tons of texts, even late at night and it felt like brainwashing her. He told her she would get back some of the money. Which in the end wasnt the case. He first didnt responded anymore, as she really decided to drop out... I mean, for real? Now they have a case with lawyers.- All in one very unserious (everyone got the diploma. Even if they didnt showed up for  the 90% attendance. On the practical  exam day we had the opportunity to put some notes UNDER out yoga mat and look some time, if it should be necessary. One girl had this paper in front of her all the time as she had to teach her first yoga lesson. That was really unprofessional. Also the owner told us many, many answers shortly before the exam. I mean why learning then for 3 weeks?!? Super annoying!--> For example one girl, dropped out of class so many times, she never attended and didnt took the YTT seriously.  Even she missed so many classes during the training  and wasnt prepared at the practical exam day she still passed. That is exactly the kind of Yoga Teacher you dont want or want to be compared like ! This stuff took a lot of my motivation away. As I felt in the end you simply pay for the certificate and that the owner doesnt value the effort you put in at all. - I already mentioned the fact of superficial know how transfer. For example the pranayama (breathing techniques) where looked at for some minutes, after students complained about the lack of knowledge in this topic. Same as meditation and mantra.- Honestly everyone was kind of burned out at some point. We discussed it while having breakfast, but people didnt have the courage to speak up. As they wanted the certificate.- I was personally  looking for the Asana Lab and to learn how to correct the postures. I really dont feel prepared at all in these subjects.- Another thing was the philosophy part, I was so curious about this topic, also because it was teached by a monk. But in the end, a monk is not a teacher. He was talking and talking and no one was listening, or even afraid of asking further questions because  we simply couldnt follow. It would have been nice if a ""normal"" person would teach this topic and then when you understand what its all about, have the chance to discuss with a monk.  Also we had to sit on the floor on basically all the theory lessons, it was just uncomfortable and no one was looking forward to philosophy class no more. The monk himself didnt realize all of this at all. Even after I told him. Let's face it, he is just in another world!- The fact of offering different teachers sound great in the beginning but for me personally the second yoga teacher really just did some kind of fitness class and didnt realize that it simply wasnt our level at all... It felt like a lack of empathy and I was thinking, exactly this kind of teaching is the one I would never ever go for. Surely this is a personal thing of taste.Recommendations:- stick to what you sell- give students the time to soak in knowledge. As I mentioned in my opinion there was a hole week missing. If they could correct this, I guess I would have had a complete different experience.- Be there - be real, be kind and be honest!In the end I got intrigued by a very good marketing on IG. I am very sorry to say but I would not recommend this training at all, as I had not a good experience at all. True Story!I hope you take my review serious and improve some of the points.I wish you just the best,Anja",1.0 of 5 bubbles,"May 5, 2021",1,2021-05-05
Joga_Yoga_Training,Last month i did a  100 hour YTT  course here.  For the money I paid for ( which is A LOT) I was expecting much more. First of all I feel confused as I paid for 100hour course and I had only +/- 70hours of classes which was later explained that the rest is the time we should spend learning at home in the evening. Everyday we've  had 10 hours of training starting at 7 am so i have no idea when were we supposed to learn at home (?) as the course itself was really exhausting. Another thing - we did not have teachers that were supposed to be at the course but some other ones instead. I feel like half of the time spent on the course was just a waste of time because it was really often when we sat and read theory from the book. I was expecting much more of physical exercises. There are two aspects that I really enjoyed : morning vinyasa classes and anatomy classes ! They were lovely and this is what made my course :) Apart of these I feel like the course wasn't professional and definitely not worth the money. I would not reccommend this place,2.0 of 5 bubbles,"March 16, 2021",2,2021-03-16
Joga_Yoga_Training,"I really enjoyed the diversified teachers we had there, with their own experience and approach, in philosophy, meditation, anatomy, teaching methodology and challenging daily practices. I have progressed a lot and improved in a place with great environmental commitment, which was very important to me.",5.0 of 5 bubbles,"December 21, 2020",5,2020-12-21
Joga_Yoga_Training,The best experience during 2020 ))))) It was my best life decision to choose this guys as a teachers.,5.0 of 5 bubbles,"November 18, 2020",5,2020-11-18
Joga_Yoga_Training,"I really enjoyed this month. It was a perfect mix of physical challenge, great in depth philosophy, really unic and inspiring teachers from different countries, individual growth and gaining knowledge about alignment, how to teach etc. This training gives you a great insight in different kinds of yoga. So I think the perfect thing for the first 200 hour YTT!The location is amazing, communication is great - couldn't have been better, and I have met many beautiful and inspiring people (teachers & students). Also the food is not only super healthy but also delicious!! I am really grateful for having been able to do my YTT with JogaYoga in Bali! I definitely recommend it and wish all the best to all the new Yoga Teachers:)!Namaste",5.0 of 5 bubbles,"March 6, 2020",5,2020-03-06
Joga_Yoga_Training,"Loved the training, love bali loved the variety of teachers, came back with a lot more knowledge inspired and with a warm heart :)",5.0 of 5 bubbles,"March 5, 2020",5,2020-03-05
Joga_Yoga_Training,"My time in Bali with Jogayoga was great! A month filled with yoga, meditation and personal growth. If you want to be a yoga teacher or just deepen your own practice this is the right training for you!",5.0 of 5 bubbles,"March 5, 2020",5,2020-03-05
Joga_Yoga_Training,"This program is in a stunning environment along the beach of Canggu! Any spare moment is spent at the beach. We were told we would be dismissed from class for sunset daily but that seldomly happened. It wasn't clear from the website or social media what day and time we had an opening ceremony so many students completely missed it. I received minimal email communication leading into the training even though I registered early enough for the ""early bird discount."" They don't tell you this, but you can opt out of the housing option and rent an AirB&B for a much better rate and accommodation value. Overall, the program was well worth it. Teachers came from all over the globe to teach. Don't expect to do everything you see on their Instagram or website.",3.0 of 5 bubbles,"January 12, 2020",3,2020-01-12
Joga_Yoga_Training,I love my time that I’ve spend during YTT here with Joga Yoga. The best school for yoga teacher training. Once in a lifetime experience. I meet all of the beautiful people around the world. And i got to meet all the amazing teachers. Really good food and fun activities and you got to experience the beautiful bali culture and eco friendly lifestyle.It is a gold standard for training as international yoga teachers.👍🏻,5.0 of 5 bubbles,"January 8, 2020",5,2020-01-08
Joga_Yoga_Training,This was a great experience. Amazing teacher and beautiful surrounding allowed everyone to go deeper into their practice. Would highly recommend.,5.0 of 5 bubbles,"January 5, 2020",5,2020-01-05
Canggu_Scooter_Lessons,"My lessons were so much fun! Gede was incredibly helpful and I felt comfortable and safe with him the entire time. He boosted my confidence and gave me all the best tips. First we practiced in the field and then went onto the road. My third and last lesson, I was driving myself. I couldn’t have learned so quickly without them! Super friendly staff, highly recommend!",5.0 of 5 bubbles,"December 25, 2021",5,2021-12-25
Canggu_Scooter_Lessons,"A lot of bike lessons seem to spend a great deal of time inside the classroom on the theory side of things, but these guys get you straight out on/around the bike.My partner practiced with the scooter and I learned how to use the motorbike, simultaneously.She said she felt safe and comfortable with her instructor and felt confident enough to take it to the streets after performing well in the car park/field. I did the same.My guide was great and very efficient. The instruction to begin with is a bit fast paced and could be confusing to some, but as long as you've drove a manual car then you would be good to go.Overall I would recommend these guys if you are in need of lessons or a refresher.Cheers",5.0 of 5 bubbles,"December 10, 2021",5,2021-12-10
Canggu_Scooter_Lessons,10/10 👍🏼. The guys were super friendly and well educated. The way they instruct is very clear and understandable. Thank you guys 😊,5.0 of 5 bubbles,"December 4, 2021",5,2021-12-04
Canggu_Scooter_Lessons,"Absolutely recommend Canggu scooter lessons for all newbies on scooters and motorbikes.The instructors are fun and super understanding, will explain everything about driving on Bali streets. I was driving by myself already after the first lesson. If i could, i would give them more than 5 stars :))",5.0 of 5 bubbles,"September 17, 2021",5,2021-09-17
Canggu_Scooter_Lessons,"Great instructor, Gede was so patient and helpful to teach me step-by-step all about how to drive the scooter. Most important is to learn and to understand the rules and to take is slowly. We practiced many different situations to get the confidence on the street and it really helped me. I can recommend to take lessons first before jumping straight on your bike. It’s great fun and you learn important details rather than by expensive mistakes. Thank you - Terima kasih to Gede and to the school 🙏🏼🤙🏽🛵",5.0 of 5 bubbles,"September 10, 2021",5,2021-09-10
Canggu_Scooter_Lessons,"Definitely the best team ever. I appreciate their patience, kindness, their help throughout the whole process. They helped me boost my confidence as the traffic can be quite overwhelming at times. They really make you feel comfortable and will make sure to teach you the right way and understand how to deal with the traffic here. Terima Kasih Banyak to the whole team. 🙏🏽",5.0 of 5 bubbles,"August 9, 2021",5,2021-08-09
Canggu_Scooter_Lessons,"The best service. Gede was so patient and make it look so easy, he made me feel confident and comfortable, giving simple and accurate directions. Within a few hours I was already driving at the street even it was my first time riding a scooter!! 100% recommended",5.0 of 5 bubbles,"July 14, 2021",5,2021-07-14
Canggu_Scooter_Lessons,"I was a complete beginner and nervous but Gede inspired confidence in me. I enjoyed learning about how the scooter operated  and within 5 minutes I was riding around on my own. I loved it and when I return to Bali I will have a few more lessons before hiring my own scooter. A fabulous experience, thanks",5.0 of 5 bubbles,"July 3, 2021",5,2021-07-03
Canggu_Scooter_Lessons,Amazing. Highly recommend to take scooter lessons with them. ❤️ I learned to drive a scooter in 3 hours.,5.0 of 5 bubbles,"June 24, 2021",5,2021-06-24
Canggu_Scooter_Lessons,"Yogi was my instructor today, within two hours he was able to delivery a thorough understanding of road Lenin Bali as well as help me feel more confident riding a scooter. I can’t recommend Canggu Scooter Lessons more!!! Excellent!! Thank you Yogi!🙏🏼🙏🏼🙏🏼",5.0 of 5 bubbles,"June 22, 2021",5,2021-06-22
Canggu_Scooter_Lessons,"Helpful, reliable and with a lot of patience. 100% recommend if you need some help to feel secure on a scooter in Bali.",5.0 of 5 bubbles,"April 16, 2021",5,2021-04-16
Canggu_Scooter_Lessons,"If youre in Bali and wanted to learn how to drive a scooter, Canggu Scooter Lessons is the place to be. Gede was my instructor and he’s good, now Im driving around Bali.",5.0 of 5 bubbles,"March 3, 2021",5,2021-03-03
Canggu_Scooter_Lessons,"Krisna and his team at Canggu Scooter Lessons are amazing! I was nervous about learning how to ride and riding on the roads of Bali, but after just one 2 hour lesson, I was confident and ready to ride. The instructors are patient, kind, extremely thorough with perfect English. They take your time to make sure that you are comfortable, and give you all the information you need to ride on the roads of Bali. The team is also very helpful in getting your license in Bali. They provided a fast and personal service without any hassle. If you are looking to learn to ride regularly, or just for fun, definitely give them a call!",5.0 of 5 bubbles,"January 5, 2021",5,2021-01-05
Canggu_Scooter_Lessons,"Gede its very nice instructor high recomended to have class with himSimple lesson, completely easy to understand",5.0 of 5 bubbles,"January 5, 2021",5,2021-01-05
Canggu_Scooter_Lessons,"Gede teach me riding so well, i learn so fast because of him.i cam go wherever i want right now, thankyou xo much gede.",5.0 of 5 bubbles,"January 3, 2021",5,2021-01-03
Canggu_Scooter_Lessons,Had a great experience with gede as my trainer He is very friendly and helpful and very patient when he teached me to ride a motorbike and made me more confident to increase my speedThank you gede and all canggu scooter lessons teamWould highly recomend this to all of my friends!!,5.0 of 5 bubbles,"November 25, 2020",5,2020-11-25
Canggu_Scooter_Lessons,"Oh my gosh, I am so grateful to Krisna foe giving me freedom to zip around Bali! He is the best teacher! patient, relaxed, and gave me so much confidence to progress quickly on to the road, highway (sunset road!) or the shortcuts. Taking lessons with Krisna is a must to avoid accidents and learn local rules, tips and tricks for navigating seemingly chaotic traffic of Bali. Thank you!!🙏🏼✨",5.0 of 5 bubbles,"November 8, 2020",5,2020-11-08
Canggu_Scooter_Lessons,"All I can say is: I wish I booked the lesson earlier! Just three weeks ago I didn't even know how to ride a bicycle. Now I ride a scooter everyday. Imagine, I had no idea what balance was. Struggling but not for long. On first day, the instructors brought me a bicycle to start with. To have the understanding of balance. After 20 minutes we tried the scooter right away. It took 6 times lessons in total. The last 2 lessons we did it on the road.The instructors gave not only good instructions about how to ride, but also safety on the road and most importantly gave you confidence too. Thank you so much Krisna and Gede!For anyone who wants to learn motorbike or just want to gain confidence on the road, give it a go!It is value for money too. I highly recommend it👌👍",5.0 of 5 bubbles,"July 11, 2020",5,2020-07-11
Canggu_Scooter_Lessons,"We became much more confident on the road thanks to these great guys. They are good,patient teachers and very nice people. If you are scared of driving or need to get some skill,take a lesson with them.",4.0 of 5 bubbles,"January 23, 2020",4,2020-01-23
Pravilo_Bali,"From curiosity into knowledgeable of what pravilo gave me, its more beneficial than I could ever imagine. a genuine personal training which lead my goal in and out of my physical and mental into better shape, a soft stretching based on our own strength and release lots of tension, I was on journey to calm and peaceful destination, this is again a life changing experience and can’t wait to reach the next level. My deepest thank you and respect of what they did create. highly recommend!!",5.0 of 5 bubbles,"January 8, 2020",5,2020-01-08
Nirvana_Strength_Bali,"Will and Norman have taught me how to handstand and splits, which were impossible movements for me before. Now I’m so strong and so confident, I feel like it’s a new world, hope I can keep learning and improving when I’m in Bali next time!!",5.0 of 5 bubbles,"December 27, 2021",5,2021-12-27
Nirvana_Strength_Bali,Love the classes and the community they have built all very welcoming and really learn how to move and strengthen your body properly for longevity,5.0 of 5 bubbles,"December 20, 2021",5,2021-12-20
Nirvana_Strength_Bali,A big community of positive growth physically and mentally. Like a second home for those who love to train and learn.,5.0 of 5 bubbles,"December 13, 2021",5,2021-12-13
Nirvana_Strength_Bali,"Good vibes, good food, good classes with nerdy (in a good way!) approach. Now i know what's scapula traction and hip supination! Or something like that...Norman, Will, Ian - you guys are epic!",5.0 of 5 bubbles,"December 9, 2021",5,2021-12-09
Nirvana_Strength_Bali,Amazing space with world class instructors.  This is a unique space in Bali which has a huge strength training centre beautiful rice paddy with infinite view 'back yard' which is a deluxe space for movement meditation and yoga.  They have surf strength 🌊 classes - recovery for injury - good sized sauna - hot and ice pool - amazing equipment and genuinely super skilled teachings from professionals that you won't find in any other gym or health space here.  There's also the podium cafe with fresh juice and healthy varied food and energy boosting snacks.  The staff are super amazing and so kind happy and welcoming. ✨ They also have social events in the 'back yard' don't miss this unique healthy and wonderful opportunity to recharge work intelligently with your body and detox ( or grab a beer 🍺 at Comedy night) Thanks @Nirvana you are ace 💚,5.0 of 5 bubbles,"December 4, 2021",5,2021-12-04
Nirvana_Strength_Bali,One of the best gyms in the world 🤟🏻  Definitely would recommend joining all the classes. Great atmosphere and friendly staff 🤍,5.0 of 5 bubbles,"December 2, 2021",5,2021-12-02
Nirvana_Strength_Bali,"Hey surfers,You should definitely check this gym out! If you passionate about surfing or especially if you professional surf athlete. This place is offering smart and intelligent approach to training. If you interested in your surfing longevity or simply wish to eliminate shoulder, neck and lower back aches there are well thought preHab classes for you. As well as surf specific classes for beginners and intermediate surfers who wish to start surfing in most safe and efficient way or boost their performance on the wave by learning the correct technique. This is the only place in Canggu offering such an amazing training and recovery  options for surfers!",5.0 of 5 bubbles,"December 2, 2021",5,2021-12-02
Nirvana_Strength_Bali,"Ive been surfing for nearly a year now, mixture of self explorations, a few surf classes in the sea and recently I’ve joined some of Elena’s surf technique classes at Nirvana. Elena’s classes have always provided some inspiration of something to play/ work with in the sea. For example not moving the head whilst standing, feet sensitivity training, body rolls. Personally awareness cues transforms an experience be it surfing, yoga or handstands or many other things! So go experience Elena’s class .. if you are a beginner or experienced awareness cues can assist anyone. Training on land gives spaces to go into details which which can be put into play in the sea. 🏄🏻‍♀️ Surfing is one of the absolute joys of Indonesia.",5.0 of 5 bubbles,"November 30, 2021",5,2021-11-30
Nirvana_Strength_Bali,"Great community and classes, the coaches are very professional. We live in Nusa Dua, we travel 1+ hour to be able to train here. Recommended! ⭐️⭐️⭐️⭐️⭐️",5.0 of 5 bubbles,"November 26, 2021",5,2021-11-26
Nirvana_Strength_Bali,"I've just being 3 days coming, and purchased the gold membership which is so far way with it, yoga classes in the morning by Douglass have been epic, he is so knowledgeable and really entertaing and warm coach.I've tried the splits classes and one leg squats from  Norman, they have been a total new experienc, hard in a fun and super exciting way.The strength and conditioning class (forgot the coach name, she is a lady from Jakarta) was great too, just overall really knowledgeable, and professional coaches with heaps of experience.The recovery area has everything I expected, and it is so far never too busy.The community seems very cool, friendly and kind without the crazy chit chat from other gyms, like a little more.mature crowd that's been on the island for a while.Food at the cafe and coffee is very good and prices are fair with no added tax or service surprises, and they are giving out free coffee or juice with the lunch which was a great surprise. When It comes to reception staff, they are a 10/10 all the girls are extremely profesional and realy on top of things,  always coming up with the offers at the cafe, and remembering your name from day one.",5.0 of 5 bubbles,"November 23, 2021",5,2021-11-23
Nirvana_Strength_Bali,This place is a must try!! The gym facilities are great and the spa is also one of the best in Bali. The classes are beginner friendly but also challenging for intermediate/advanced athletes. It’s also a great place to hangout and meet people :),5.0 of 5 bubbles,"November 15, 2021",5,2021-11-15
